time_sec,command,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26,lookahead1,lookahead2
2.428,,,,,,0x18b,"[3, 0, 130, 5, 0, 0, 4, 0]",,,,,,,,
2.433,,,,,,0x0,"[128, 17]",,,,,,,,
2.435,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.438,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.440,,,,,,0x23a,"[114, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
2.444,,,,,,0x18c,"[3, 0, 144, 5, 0, 0, 2, 0]",,,,,,,,
2.447,,,,,,0x701,[5],,,,,,,,
2.451,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.454,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.456,,,,,,0x70a,[5],,,,,,,,
2.458,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.460,,,,,,0x18f,"[84, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.463,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.464,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.467,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
2.469,,,,,,0x18f,"[87, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.472,,,,,,0x23a,"[130, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
2.475,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.477,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.478,,,,,,0x18f,"[93, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.480,,,,,,0x701,[5],,,,,,,,
2.483,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.491,,,,,,0x18f,"[87, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.494,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.499,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.513,,,,,,0x58d,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,,,
2.518,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.521,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.523,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.526,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.528,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 2, 0]",,,,,,,,
2.531,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.533,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.535,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 4, 0]",,,,,,,,
2.538,,,,,,0x18f,"[97, 247, 200, 236, 0, 0, 0, 0]",,,,,,,,
2.546,,,,,,0x18c,"[3, 0, 145, 5, 0, 0, 2, 0]",,,,,,,,
2.555,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.558,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.562,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 2, 0]",,,,,,,,
2.566,,,,,,0x18f,"[82, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.575,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.579,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.594,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
2.597,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
2.601,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.603,,,,,,0x18f,"[65, 247, 192, 236, 0, 0, 0, 0]",,,,,,,,
2.606,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 3, 0]",,,,,,,,
2.610,,,,,,0x4,"[0, 16, 0, 0, 0, 0, 0, 127]",,,,,,,,
2.612,,,,,,0x4,"[0, 16, 0, 0, 0, 0, 0, 127]",,,,,,,,
2.613,,,,,,0x18c,"[3, 0, 145, 5, 0, 0, 2, 0]",,,,,,,,
2.616,,,,,,0x4,"[0, 16, 0, 0, 0, 0, 0, 127]",,,,,,,,
2.618,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 1, 0]",,,,,,,,
2.623,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.626,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.628,,,,,,0x4,"[0, 16, 0, 0, 0, 0, 0, 127]",,,,,,,,
2.631,,,,,,0x80,[],,,,,,,,
2.638,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.640,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.641,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.644,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 1, 0]",,,,,,,,
2.646,,,,,,0x71f,"[5, 74, 241, 26, 0, 72, 176, 45]",,,,,,,,
2.649,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.651,,,,,,0x70b,[5],,,,,,,,
2.655,,,,,,0x23a,"[210, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
2.658,,,,,,0x701,[5],,,,,,,,
2.661,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.664,,,,,,0x18f,"[85, 247, 202, 236, 0, 0, 0, 0]",,,,,,,,
2.667,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.669,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.673,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.675,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.681,,,,,,0x80,[],,,,,,,,
2.683,,,,,,0x18f,"[77, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.691,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.694,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.696,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 3, 0]",,,,,,,,
2.698,,,,,,0x23a,"[242, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
2.700,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.702,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.703,,,,,,0x18c,"[3, 0, 144, 5, 0, 0, 2, 0]",,,,,,,,
2.705,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.710,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 2, 0]",,,,,,,,
2.712,,,,,,0x4,"[0, 16, 0, 0, 0, 0, 0, 127]",,,,,,,,
2.718,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
2.720,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.726,,,,,,0x18f,"[97, 247, 192, 236, 0, 0, 0, 0]",,,,,,,,
2.730,,,,,,0x4,"[0, 16, 0, 0, 0, 0, 0, 127]",,,,,,,,
2.733,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 2, 0]",,,,,,,,
2.736,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.739,,,,,,0x18b,"[3, 0, 130, 5, 0, 0, 4, 0]",,,,,,,,
2.747,,,,,,0x70e,"[5, 78, 74, 27, 0, 71, 52, 54]",,,,,,,,
2.751,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.756,,,,,,0x60c,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
2.759,,,,,,0x58c,"[75, 4, 32, 6, 16, 0, 0, 0]",,,,,,,,
2.766,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.771,,,,,,0x18c,"[3, 0, 145, 5, 0, 0, 2, 0]",,,,,,,,
2.778,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.783,,,,,,0x23a,"[18, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
2.785,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 2, 0]",,,,,,,,
2.791,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.794,,,,-0.014,-0.005,,,,,,,,,,
2.803,,,,,,,,,,,,,,0.686,-2.814
2.813,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.816,,,,,,0x70f,"[5, 130, 74, 27, 0, 49, 50, 51]",,,,,,,,
2.818,,,,,,,,,,,,,,0.686,-2.814
2.822,,,,,,0x70d,[5],,,,,,,,
2.825,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.826,,-0.002,-0.001,,,,,,,,,,,,
2.828,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.831,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.835,,,,,,0x58a,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,,,
2.847,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.849,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.852,,,,,,0x23a,"[34, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
2.854,,,,,,0x80,[],,,,,,,,
2.862,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.865,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.867,,,,,,0x18c,"[3, 0, 144, 5, 0, 0, 2, 0]",,,,,,,,
2.871,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 2, 0]",,,,,,,,
2.874,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.875,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.878,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
2.880,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.882,,,,,,0x23a,"[50, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
2.883,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.885,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.888,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
2.889,,,,,,0x18f,"[69, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.891,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.897,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 4, 0]",,,,,,,,
2.899,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.901,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.902,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
2.905,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 1, 0]",,,,,,,,
2.907,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.923,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.925,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.933,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.941,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.949,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
2.953,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 1, 0]",,,,,,,,
2.965,,,,,,0x23a,"[82, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
2.970,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
2.973,,,,,,0x18f,"[66, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
2.988,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 4, 0]",,,,,,,,
2.994,,,,,,0x701,[5],,,,,,,,
2.998,,,,,,0x18f,"[65, 247, 192, 236, 0, 0, 0, 0]",,,,,,,,
3.002,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.005,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 2, 0]",,,,,,,,
3.008,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.011,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.021,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.025,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.029,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.031,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 1, 0]",,,,,,,,
3.033,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.036,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.041,,,,,,0x18f,"[76, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.043,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.054,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 4, 0]",,,,,,,,
3.062,,,,,,0x70c,[5],,,,,,,,
3.065,,,,,,0x23a,"[114, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.070,,,,,,0x70a,[5],,,,,,,,
3.073,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.078,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.082,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
3.088,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.116,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 2, 0]",,,,,,,,
3.129,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.137,,,,,,0x23a,"[130, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.143,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.147,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.153,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 4, 0]",,,,,,,,
3.163,,,,,,0x18c,"[3, 0, 144, 5, 0, 0, 2, 0]",,,,,,,,
3.170,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.173,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.176,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.188,,,,0.009,0.009,,,,,,,,,,
3.188,,,,,,,,,,,,,,3.385,-0.115
3.192,,,,,,,,,,,,,,3.385,-0.115
3.197,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
3.199,,-0.000,-0.001,,,,,,,,,,,,
3.217,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.220,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 2, 0]",,,,,,,,
3.223,,,,,,0x18f,"[73, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.231,,,,,,0x80,[],,,,,,,,
3.235,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.242,,,,,,0x18f,"[69, 247, 192, 236, 0, 0, 0, 0]",,,,,,,,
3.248,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.261,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.266,,,,,,0x701,[5],,,,,,,,
3.269,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.272,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.278,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 1, 0]",,,,,,,,
3.281,,,,,,0x18f,"[65, 247, 207, 236, 0, 0, 0, 0]",,,,,,,,
3.299,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.302,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.304,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.321,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.325,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.330,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 1, 0]",,,,,,,,
3.337,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.339,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.342,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
3.354,,,,,,0x701,[5],,,,,,,,
3.362,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.375,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.378,,,,,,0x18c,"[3, 0, 144, 5, 0, 0, 2, 0]",,,,,,,,
3.386,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.391,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.397,,,,,,0x23a,"[194, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.403,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.405,,,,,,0x18f,"[79, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.443,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.456,,,,,,0x70b,[5],,,,,,,,
3.465,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
3.468,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.471,,,,,,0x23a,"[210, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.475,,,,,,0x18a,"[3, 0, 136, 5, 0, 0, 2, 0]",,,,,,,,
3.486,,,,,,0x80,[],,,,,,,,
3.489,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.491,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.526,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 1, 0]",,,,,,,,
3.531,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.538,,,,,,0x23a,"[226, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.542,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.546,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.555,,,,,,0x701,[5],,,,,,,,
3.558,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 3, 0]",,,,,,,,
3.570,,,,,,0x18c,"[3, 0, 144, 5, 0, 0, 2, 0]",,,,,,,,
3.574,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.577,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.579,,,,,,0x70a,[5],,,,,,,,
3.590,,,,-0.010,0.004,,,,,,,,,,
3.594,,,,,,,,,,,,,,1.410,-2.090
3.596,,,,,,0x80,[],,,,,,,,
3.600,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.605,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.606,,,,,,,,,,,,,,1.410,-2.090
3.610,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
3.614,,-0.002,0.000,,,,,,,,,,,,
3.620,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.627,,,,,,0x18d,"[3, 0, 131, 5, 0, 0, 1, 0]",,,,,,,,
3.635,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.645,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.652,,,,,,0x23a,"[2, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.654,,,,,,0x701,[5],,,,,,,,
3.666,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.674,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.680,,,,,,0x58c,"[75, 4, 32, 6, 16, 0, 0, 0]",,,,,,,,
3.685,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.694,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
3.697,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.702,,,,,,0x23a,"[18, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.706,,,,,,0x80,[],,,,,,,,
3.711,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.712,,,,,,0x18f,"[77, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.729,,,,,,0x70d,[5],,,,,,,,
3.733,,,,,,0x60b,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
3.737,,,,,,0x58b,"[75, 4, 32, 6, 20, 0, 0, 0]",,,,,,,,
3.739,,,,,,0x60a,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
3.745,,,,,,0x58a,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,,,
3.749,,,,,,0x4,"[0, 16, 0, 0, 0, 0, 0, 127]",,,,,,,,
3.754,,,,,,0x701,[5],,,,,,,,
3.761,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
3.765,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.769,,,,,,0x18f,"[93, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.780,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.784,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 2, 0]",,,,,,,,
3.789,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.804,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
3.806,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.814,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.821,,,,,,0x23a,"[50, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.825,,,,,,0x18f,"[71, 247, 221, 236, 0, 0, 0, 0]",,,,,,,,
3.832,,,,,,0x80,[],,,,,,,,
3.840,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.842,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.850,,,,,,0x18f,"[97, 247, 221, 236, 0, 0, 0, 0]",,,,,,,,
3.859,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
3.865,,,,,,0x18b,"[3, 0, 131, 5, 0, 0, 4, 0]",,,,,,,,
3.867,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.871,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.873,,,,,,0x18c,"[3, 0, 144, 5, 0, 0, 2, 0]",,,,,,,,
3.875,,,,,,0x23a,"[66, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.881,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.887,,,,,,0x18a,"[3, 0, 137, 5, 0, 0, 2, 0]",,,,,,,,
3.905,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.912,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.918,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.921,,,,,,0x20d,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.925,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
3.928,,,,,,0x18e,"[4, 0, 0, 0, 0, 0, 0, 42]",,,,,,,,
3.930,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.934,,,,,,0x23a,"[82, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
3.949,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.954,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
3.968,,,,,,0x18f,"[65, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.970,,,,,,0x70b,[5],,,,,,,,
3.972,,,,,,0x18f,"[97, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.985,,,,,,0x18f,"[66, 247, 224, 236, 0, 0, 0, 0]",,,,,,,,
3.991,,,,0.034,0.041,,,,,,,,,,
3.991,,,,,,,,,,,,,,3.292,-0.208
4.005,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
4.007,,,,,,,,,,,,,,3.292,-0.208
4.010,,,,,,0x20f,"[0, 143, 255, 48, 1]",,,,,,,,
4.015,,,,,,0x28e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
4.016,,0.001,-0.002,,,,,,,,,,,,
4.023,,,,,,0x23a,"[98, 0, 0, 0, 16, 33, 0, 0]",,,,,,,,
4.028,,,,,,0x20a,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
4.032,,,,,,0x18f,"[65, 247, 192, 236, 0, 0, 0, 0]",,,,,,,,
