time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
39.195,,,,,,,,,,,,,,,,,,,,,0x23a,"[210, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.204,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.212,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 220, 251, 0, 0, 0, 0]",,,,,,
39.215,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 38, 4, 0, 0, 0, 0]",,,,,,
39.218,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 55, 0, 0, 0, 0]",,,,,,
39.221,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 136, 5, 217, 251, 49, 0]",,,,,,
39.235,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 176, 236, 0, 0, 0, 0]",,,,,,
39.241,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 48, 0, 0, 0, 0]",,,,,,
39.261,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 38, 4, 0, 0, 0, 0]",,,,,,
39.271,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 31, 3, 33, 0, 0, 0, 41]",,,,,,
39.277,,,,,,,,,,,,,,,,,,,,,0x28e,"[61, 4, 242, 251, 247, 251, 61, 4]",,,,,,
39.279,,,,,,,,,,,,,,,,,,,,,0x23a,"[226, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.281,,,,,,,,,,,,,,,,,,,,,0x70a,[5],,,,,,
39.291,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
39.297,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
39.302,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 4, 252, 0, 0, 0, 0]",,,,,,
39.307,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.319,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.325,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 4, 252, 0, 0, 0, 0]",,,,,,
39.332,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 4, 252, 0, 0, 0, 0]",,,,,,
39.337,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 78, 4, 0, 0, 0, 0]",,,,,,
39.341,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 78, 4, 0, 0, 0, 0]",,,,,,
39.353,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
39.359,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 48, 0, 0, 0, 0]",,,,,,
39.372,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 48, 0, 0, 0, 0]",,,,,,
39.382,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.385,,,,,,,,,,,,,,,,,,,,,0x23a,"[242, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.389,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 48, 0, 0, 0, 0]",,,,,,
39.403,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.406,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 128, 5, 48, 4, 80, 0]",,,,,,
39.419,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 73, 4, 0, 0, 0, 0]",,,,,,
39.434,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 122, 5, 66, 4, 145, 0]",,,,,,
39.439,,,,,,,,,,,,,,,,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
39.452,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 112, 255, 0, 0, 0]",,,,,,
39.458,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
39.467,,,,,,,,,,,,,,,,,,,,,0x28e,"[42, 4, 228, 251, 217, 251, 49, 4]",,,,,,
39.501,,,,,,,,,,,,,,,,,,,,,0x23a,"[2, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.510,,,,,,,,,,,,,,,,,0.244,-24.676,0.040,-0.775,,,,,,,,
39.513,-24.676,3.090,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-22.076,-25.576,,,,,,,,,,,,
39.518,,,,,,,,,,,,,,,,,,,,,0x70f,"[5, 249, 185, 49, 0, 49, 50, 51]",,,,,,
39.532,-24.676,3.090,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-22.076,-25.576,,,,,,,,,,,,
39.541,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 140, 251, 0, 0, 0, 0]",,,,,,
39.544,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 214, 3, 0, 0, 0, 0]",,,,,,
39.547,,,,,,,,,,,,,,,,,0.248,-24.983,0.040,-0.775,,,,,,,,
39.561,,,,,,,,,,,,,,,,,,,,,0x70b,[5],,,,,,
39.568,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 140, 251, 0, 0, 0, 0]",,,,,,
39.573,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 112, 255, 0, 0, 0]",,,,,,
39.584,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 214, 3, 0, 0, 0, 0]",,,,,,
39.593,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 134, 5, 197, 251, 141, 0]",,,,,,
39.604,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 35, 3, 20, 0, 0, 0, 41]",,,,,,
39.609,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
39.614,,,,,,,,,,,,,,,,,,,,,0x23a,"[18, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.617,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
39.620,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 16, 0, 0, 0, 0]",,,,,,
39.624,,,,,,,,,,,,,,,,,,,,,0x18f,"[141, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.632,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 16, 0, 0, 0, 0]",,,,,,
39.641,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 186, 3, 0, 0, 0, 0]",,,,,,
39.645,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.648,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 112, 251, 0, 0, 0, 0]",,,,,,
39.651,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 186, 3, 0, 0, 0, 0]",,,,,,
39.658,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 16, 0, 0, 0, 0]",,,,,,
39.671,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 14, 3, 226, 255, 0, 0, 41]",,,,,,
39.692,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
39.706,,,,,,,,,,,,,,,,,,,,,0x23a,"[34, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.711,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.717,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
39.723,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 227, 251, 0, 0, 0, 0]",,,,,,
39.726,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 45, 4, 0, 0, 0, 0]",,,,,,
39.734,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
39.740,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 129, 5, 17, 4, 20, 0]",,,,,,
39.748,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
39.753,,,,,,,,,,,,,,,,,,,,,0x28e,"[237, 3, 170, 251, 163, 251, 2, 4]",,,,,,
39.763,,,,,,,,,,,,,,,,,,,,,0x23a,"[50, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.771,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 231, 251, 0, 0, 0, 0]",,,,,,
39.775,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.778,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 231, 251, 0, 0, 0, 0]",,,,,,
39.786,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 231, 251, 0, 0, 0, 0]",,,,,,
39.805,,,,,,,,,,,,,,,,,,,,,0x58c,"[75, 4, 32, 6, 16, 0, 0, 0]",,,,,,
39.814,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
39.820,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 34, 3, 217, 255, 0, 0, 41]",,,,,,
39.829,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
39.834,,,,,,,,,,,,,,,,,,,,,0x23a,"[66, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.843,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 135, 5, 219, 251, 84, 0]",,,,,,
39.848,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
39.850,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.854,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 49, 4, 0, 0, 0, 0]",,,,,,
39.859,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
39.862,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 129, 5, 60, 4, 25, 0]",,,,,,
39.870,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 122, 5, 43, 4, 135, 0]",,,,,,
39.880,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 255, 0, 0, 0]",,,,,,
39.886,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 255, 0, 0, 0]",,,,,,
39.890,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 255, 0, 0, 0]",,,,,,
39.895,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 231, 251, 0, 0, 0, 0]",,,,,,
39.897,,,,,,,,,,,,,,,,,0.248,-24.983,0.007,-0.812,,,,,,,,
39.898,-24.983,3.133,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-22.383,-25.883,,,,,,,,,,,,
39.904,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 49, 4, 0, 0, 0, 0]",,,,,,
39.913,-24.983,3.133,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-22.383,-25.883,,,,,,,,,,,,
39.916,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
39.921,,,,,,,,,,,,,,,,,0.253,-25.293,0.007,-0.812,,,,,,,,
39.923,,,,,,,,,,,,,,,,,,,,,0x28e,"[60, 4, 209, 251, 219, 251, 43, 4]",,,,,,
39.927,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 122, 5, 231, 251, 26, 0]",,,,,,
39.932,,,,,,,,,,,,,,,,,,,,,0x23a,"[82, 0, 0, 0, 17, 33, 0, 0]",,,,,,
39.934,,,,,,,,,,,,,,,,,,,,,0x18f,"[157, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.936,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 203, 251, 0, 0, 0, 0]",,,,,,
39.939,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 255, 0, 0, 0]",,,,,,
39.942,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.945,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 255, 0, 0, 0]",,,,,,
39.965,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 129, 5, 49, 4, 20, 0]",,,,,,
39.967,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
39.971,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
39.979,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.982,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 203, 251, 0, 0, 0, 0]",,,,,,
39.987,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 21, 4, 0, 0, 0, 0]",,,,,,
39.989,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
39.991,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 122, 5, 228, 251, 72, 0]",,,,,,
39.993,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 21, 4, 0, 0, 0, 0]",,,,,,
40.003,,,,,,,,,,,,,,,,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
40.039,,,,,,,,,,,,,,,,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
40.044,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 134, 5, 227, 251, 143, 0]",,,,,,
40.046,,,,,,,,,,,,,,,,,,,,,0x28e,"[49, 4, 231, 251, 219, 251, 60, 4]",,,,,,
40.049,,,,,,,,,,,,,,,,,,,,,0x23a,"[114, 0, 0, 0, 17, 33, 0, 0]",,,,,,
40.052,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 203, 251, 0, 0, 0, 0]",,,,,,
40.059,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 21, 4, 0, 0, 0, 0]",,,,,,
40.080,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 121, 5, 25, 4, 102, 0]",,,,,,
40.083,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.086,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 203, 251, 0, 0, 0, 0]",,,,,,
40.088,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 255, 0, 0, 0]",,,,,,
40.093,,,,,,,,,,,,,,,,,,,,,0x18f,"[132, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.095,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 23, 3, 253, 255, 0, 0, 41]",,,,,,
40.098,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.103,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 235, 255, 0, 0, 0]",,,,,,
40.122,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 121, 5, 223, 251, 82, 0]",,,,,,
40.127,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
40.138,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.141,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 135, 5, 216, 251, 135, 0]",,,,,,
40.145,,,,,,,,,,,,,,,,,,,,,0x60d,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,
40.149,,,,,,,,,,,,,,,,,,,,,0x58d,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,
40.154,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.200,,,,,,,,,,,,,,,,,,,,,0x0,"[128, 17]",,,,,,
40.202,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
40.205,,,,,,,,,,,,,,,,,,,,,0x28e,"[21, 4, 223, 251, 227, 251, 25, 4]",,,,,,
40.214,,,,,,,,,,,,,,,,,,,,,0x23a,"[146, 0, 0, 0, 17, 33, 0, 0]",,,,,,
40.216,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 121, 5, 25, 4, 104, 0]",,,,,,
40.221,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 146, 0, 0, 0, 0]",,,,,,
40.232,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 146, 0, 0, 0, 0]",,,,,,
40.246,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 146, 0, 0, 0, 0]",,,,,,
40.253,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 146, 0, 0, 0, 0]",,,,,,
40.259,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 62, 252, 0, 0, 0, 0]",,,,,,
40.262,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 62, 252, 0, 0, 0, 0]",,,,,,
40.274,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 136, 4, 0, 0, 0, 0]",,,,,,
40.287,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 121, 5, 223, 251, 56, 0]",,,,,,
40.296,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 23, 3, 250, 255, 0, 0, 41]",,,,,,
40.309,,,,,,,,,,,,,,,,,0.253,-25.293,0.003,-0.797,,,,,,,,
40.310,-25.293,3.138,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-22.693,-26.193,,,,,,,,,,,,
40.314,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
40.317,-25.293,3.138,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-22.693,-26.193,,,,,,,,,,,,
40.326,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 36, 0, 0, 0, 0]",,,,,,
40.332,,,,,,,,,,,,,,,,,0.254,-25.598,0.003,-0.797,,,,,,,,
40.337,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 71, 252, 0, 0, 0, 0]",,,,,,
40.349,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 145, 4, 0, 0, 0, 0]",,,,,,
40.357,,,,,,,,,,,,,,,,,,,,,0x18ef7100,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
40.363,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 36, 0, 0, 0, 0]",,,,,,
40.374,,,,,,,,,,,,,,,,,,,,,0x701,[5],,,,,,
40.379,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 128, 5, 176, 4, 41, 0]",,,,,,
40.390,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.394,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 71, 252, 0, 0, 0, 0]",,,,,,
40.399,,,,,,,,,,,,,,,,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,
40.402,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
40.407,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
40.409,,,,,,,,,,,,,,,,,,,,,0x23a,"[178, 0, 0, 0, 17, 33, 0, 0]",,,,,,
40.412,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 246, 251, 0, 0, 0, 0]",,,,,,
40.421,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 64, 4, 0, 0, 0, 0]",,,,,,
40.434,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 121, 5, 100, 252, 31, 0]",,,,,,
40.450,,,,,,,,,,,,,,,,,,,,,0x80,[],,,,,,
40.454,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 36, 0, 0, 0, 0]",,,,,,
40.459,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 64, 4, 0, 0, 0, 0]",,,,,,
40.465,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 136, 5, 222, 251, 46, 0]",,,,,,
40.471,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.476,,,,,,,,,,,,,,,,,,,,,0x20f,"[0, 143, 16, 16, 255]",,,,,,
40.482,,,,,,,,,,,,,,,,,,,,,0x28e,"[176, 4, 100, 252, 12, 252, 96, 4]",,,,,,
40.495,,,,,,,,,,,,,,,,,,,,,0x23a,"[194, 0, 0, 0, 17, 33, 0, 0]",,,,,,
40.503,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 129, 5, 65, 4, 38, 0]",,,,,,
40.515,,,,,,,,,,,,,,,,,,,,,0x18d,"[3, 0, 122, 5, 66, 4, 124, 0]",,,,,,
40.519,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 4, 0, 0, 0, 0]",,,,,,
40.529,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 246, 251, 0, 0, 0, 0]",,,,,,
40.532,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 64, 4, 0, 0, 0, 0]",,,,,,
40.537,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 4, 0, 0, 0, 0]",,,,,,
40.546,,,,,,,,,,,,,,,,,,,,,0x20c,"[2, 0, 246, 251, 0, 0, 0, 0]",,,,,,
40.549,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 4, 0, 0, 0, 0]",,,,,,
40.554,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 122, 5, 246, 251, 20, 0]",,,,,,
40.556,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 15, 3, 66, 0, 0, 0, 41]",,,,,,
40.571,,,,,,,,,,,,,,,,,,,,,0x28e,"[65, 4, 100, 252, 222, 251, 66, 4]",,,,,,
40.575,,,,,,,,,,,,,,,,,,,,,0x23a,"[210, 0, 0, 0, 17, 33, 0, 0]",,,,,,
40.607,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 135, 5, 2, 252, 116, 0]",,,,,,
40.616,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 222, 251, 0, 0, 0, 0]",,,,,,
40.620,,,,,,,,,,,,,,,,,,,,,0x18f,"[161, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.624,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 40, 4, 0, 0, 0, 0]",,,,,,
40.627,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 252, 255, 0, 0, 0]",,,,,,
40.630,,,,,,,,,,,,,,,,,,,,,0x18a,"[3, 0, 128, 5, 22, 4, 56, 0]",,,,,,
40.632,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.634,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 222, 251, 0, 0, 0, 0]",,,,,,
40.638,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 40, 4, 0, 0, 0, 0]",,,,,,
40.641,,,,,,,,,,,,,,,,,,,,,0x18f,"[129, 247, 160, 236, 0, 0, 0, 0]",,,,,,
40.643,,,,,,,,,,,,,,,,,,,,,0x18e,"[5, 29, 3, 41, 0, 0, 0, 41]",,,,,,
40.646,,,,,,,,,,,,,,,,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,
40.664,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 252, 255, 0, 0, 0]",,,,,,
40.666,,,,,,,,,,,,,,,,,,,,,0x70e,"[5, 139, 189, 49, 0, 71, 52, 54]",,,,,,
40.670,,,,,,,,,,,,,,,,,,,,,0x20e,"[5, 32, 3, 252, 255, 0, 0, 0]",,,,,,
40.674,,,,,,,,,,,,,,,,,,,,,0x58b,"[75, 4, 32, 6, 18, 0, 0, 0]",,,,,,
40.676,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 34, 4, 0, 0, 0, 0]",,,,,,
40.691,,,,,,,,,,,,,,,,,,,,,0x18b,"[3, 0, 121, 5, 220, 251, 37, 0]",,,,,,
40.697,,,,,,,,,,,,,,,,,,,,,0x20b,"[2, 0, 216, 251, 0, 0, 0, 0]",,,,,,
40.705,,,,,,,,,,,,,,,,,0.254,-25.598,-0.017,-0.792,,,,,,,,
40.706,-25.598,-3.120,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-22.998,-26.498,,,,,,,,,,,,
40.708,,,,,,,,,,,,,,,,,,,,,0x20a,"[2, 0, 34, 4, 0, 0, 0, 0]",,,,,,
40.711,,,,,,,,,,,,,,,,,,,,,0x18c,"[3, 0, 134, 5, 223, 251, 112, 0]",,,,,,
40.712,-25.598,-3.120,"[1.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 1.0]","[1.0, -1.0, 0.0, 1.0]","[0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3.048,3.048,3.048,0,0,0,-22.998,-26.498,,,,,,,,,,,,
40.714,,,,,,,,,,,,,,,,,,,,,0x20d,"[2, 0, 34, 4, 0, 0, 0, 0]",,,,,,
40.716,,,,,,,,,,,,,,,,,0.252,-25.912,-0.017,-0.792,,,,,,,,
