time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy
12.675,-3.033,3.623,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.223,2.723,-0.181,-3.623,0.076,-0.699
12.689,,,,,,,,,,,,,,,,,,,,
12.695,,,,,,,,,,,,,,,,,,,,
12.698,,,,,,,,,,,,,,,,,,,,
13.043,-3.032,3.933,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.533,3.033,-0.159,-3.933,0.086,-0.779
13.052,,,,,,,,,,,,,,,,,,,,
13.054,,,,,,,,,,,,,,,,,,,,
13.056,,,,,,,,,,,,,,,,,,,,
13.069,-3.032,3.933,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.533,3.033,-0.159,-3.933,0.086,-0.779
13.072,,,,,,,,,,,,,,,,,,,,
13.074,,,,,,,,,,,,,,,,,,,,
13.084,,,,,,,,,,,,,,,,,,,,
13.446,-3.090,4.240,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.840,3.340,-0.140,-4.240,0.040,-0.775
13.450,,,,,,,,,,,,,,,,,,,,
13.453,,,,,,,,,,,,,,,,,,,,
13.456,,,,,,,,,,,,,,,,,,,,
13.460,,,,,,,,,,,,,,,,,,,,
13.462,,,,,,,,,,,,,,,,,,,,
13.467,-3.090,4.240,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,6.096,6.096,2,2,2,7.840,3.340,-0.140,-4.240,0.040,-0.775
13.471,,,,,,,,,,,,,,,,,,,,
13.474,,,,,,,,,,,,,,,,,,,,
13.476,,,,,,,,,,,,,,,,,,,,
13.478,,,,,,,,,,,,,,,,,,,,
13.850,-3.087,4.540,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.140,3.640,-0.133,-4.540,0.040,-0.735
13.852,,,,,,,,,,,,,,,,,,,,
13.855,,,,,,,,,,,,,,,,,,,,
13.856,,,,,,,,,,,,,,,,,,,,
13.863,-3.087,4.540,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.140,3.640,-0.133,-4.540,0.040,-0.735
13.866,,,,,,,,,,,,,,,,,,,,
13.867,,,,,,,,,,,,,,,,,,,,
13.869,,,,,,,,,,,,,,,,,,,,
14.250,-3.107,4.837,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.437,3.937,-0.117,-4.837,0.026,-0.762
14.253,,,,,,,,,,,,,,,,,,,,
14.254,,,,,,,,,,,,,,,,,,,,
14.256,,,,,,,,,,,,,,,,,,,,
14.264,-3.107,4.837,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.437,3.937,-0.117,-4.837,0.026,-0.762
14.266,,,,,,,,,,,,,,,,,,,,
14.270,,,,,,,,,,,,,,,,,,,,
14.273,,,,,,,,,,,,,,,,,,,,
14.649,-3.132,5.149,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.749,4.249,-0.110,-5.149,0.008,-0.794
14.653,,,,,,,,,,,,,,,,,,,,
14.655,,,,,,,,,,,,,,,,,,,,
14.658,,,,,,,,,,,,,,,,,,,,
14.662,-3.132,5.149,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.749,4.249,-0.110,-5.149,0.008,-0.794
14.664,,,,,,,,,,,,,,,,,,,,
14.665,,,,,,,,,,,,,,,,,,,,
14.666,,,,,,,,,,,,,,,,,,,,
