time_sec,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy
19.102,,,,,,,,,,,,,,,,,,,,
19.103,,,,,,,,,,,,,,,,,,,,
19.105,,,,,,,,,,,,,,,,,,,,
19.106,,,,,,,,,,,,,,,,,,,,
19.107,,,,,,,,,,,,,,,,,,,,
19.109,,,,,,,,,,,,,,,,,,,,
19.450,3.108,5.647,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,9.247,4.747,-0.054,-5.647,-0.026,-0.782
19.454,,,,,,,,,,,,,,,,,,,,
19.459,,,,,,,,,,,,,,,,,,,,
19.465,,,,,,,,,,,,,,,,,,,,
19.468,,,,,,,,,,,,,,,,,,,,
19.471,,,,,,,,,,,,,,,,,,,,
19.475,,,,,,,,,,,,,,,,,,,,
19.502,3.108,5.647,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.247,4.747,-0.054,-5.647,-0.026,-0.782
19.510,,,,,,,,,,,,,,,,,,,,
19.521,,,,,,,,,,,,,,,,,,,,
19.524,,,,,,,,,,,,,,,,,,,,
19.527,,,,,,,,,,,,,,,,,,,,
19.535,,,,,,,,,,,,,,,,,,,,
19.537,,,,,,,,,,,,,,,,,,,,
19.849,-3.127,5.955,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.555,5.054,-0.057,-5.955,0.012,-0.808
19.854,,,,,,,,,,,,,,,,,,,,
19.862,,,,,,,,,,,,,,,,,,,,
19.866,,,,,,,,,,,,,,,,,,,,
19.870,,,,,,,,,,,,,,,,,,,,
19.871,,,,,,,,,,,,,,,,,,,,
19.873,,,,,,,,,,,,,,,,,,,,
19.905,-3.127,5.955,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.555,5.054,-0.057,-5.955,0.012,-0.808
19.909,,,,,,,,,,,,,,,,,,,,
19.912,,,,,,,,,,,,,,,,,,,,
19.918,,,,,,,,,,,,,,,,,,,,
19.926,,,,,,,,,,,,,,,,,,,,
19.930,,,,,,,,,,,,,,,,,,,,
19.938,,,,,,,,,,,,,,,,,,,,
20.255,-3.102,6.268,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.868,5.368,-0.056,-6.268,0.032,-0.809
20.258,,,,,,,,,,,,,,,,,,,,
20.262,,,,,,,,,,,,,,,,,,,,
20.265,,,,,,,,,,,,,,,,,,,,
20.268,,,,,,,,,,,,,,,,,,,,
20.270,,,,,,,,,,,,,,,,,,,,
20.275,,,,,,,,,,,,,,,,,,,,
20.300,-3.102,6.268,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,9.868,5.368,-0.056,-6.268,0.032,-0.809
20.311,,,,,,,,,,,,,,,,,,,,
20.312,,,,,,,,,,,,,,,,,,,,
20.314,,,,,,,,,,,,,,,,,,,,
20.318,,,,,,,,,,,,,,,,,,,,
20.320,,,,,,,,,,,,,,,,,,,,
20.323,,,,,,,,,,,,,,,,,,,,
20.654,-3.140,6.587,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.187,5.687,-0.055,-6.587,0.001,-0.764
20.656,,,,,,,,,,,,,,,,,,,,
20.659,,,,,,,,,,,,,,,,,,,,
20.660,,,,,,,,,,,,,,,,,,,,
20.662,,,,,,,,,,,,,,,,,,,,
20.664,,,,,,,,,,,,,,,,,,,,
20.665,,,,,,,,,,,,,,,,,,,,
20.699,-3.140,6.587,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.187,5.687,-0.055,-6.587,0.001,-0.764
20.725,,,,,,,,,,,,,,,,,,,,
20.731,,,,,,,,,,,,,,,,,,,,
20.735,,,,,,,,,,,,,,,,,,,,
20.738,,,,,,,,,,,,,,,,,,,,
20.741,,,,,,,,,,,,,,,,,,,,
20.746,,,,,,,,,,,,,,,,,,,,
21.053,3.129,6.901,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.501,6.001,-0.056,-6.901,-0.010,-0.791
21.059,,,,,,,,,,,,,,,,,,,,
21.062,,,,,,,,,,,,,,,,,,,,
21.064,,,,,,,,,,,,,,,,,,,,
21.069,,,,,,,,,,,,,,,,,,,,
21.073,,,,,,,,,,,,,,,,,,,,
21.076,,,,,,,,,,,,,,,,,,,,
21.106,3.129,6.901,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.501,6.001,-0.056,-6.901,-0.010,-0.791
21.109,,,,,,,,,,,,,,,,,,,,
21.111,,,,,,,,,,,,,,,,,,,,
21.119,,,,,,,,,,,,,,,,,,,,
21.120,,,,,,,,,,,,,,,,,,,,
21.122,,,,,,,,,,,,,,,,,,,,
21.124,,,,,,,,,,,,,,,,,,,,
21.449,-3.112,7.227,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,12.192,6.096,2,4,2,10.827,6.327,-0.048,-7.227,0.025,-0.838
21.452,,,,,,,,,,,,,,,,,,,,
21.455,,,,,,,,,,,,,,,,,,,,
21.457,,,,,,,,,,,,,,,,,,,,
21.459,,,,,,,,,,,,,,,,,,,,
21.464,,,,,,,,,,,,,,,,,,,,
21.466,,,,,,,,,,,,,,,,,,,,
21.495,-3.112,7.227,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,10.827,6.327,-0.048,-7.227,0.025,-0.838
21.500,,,,,,,,,,,,,,,,,,,,
21.503,,,,,,,,,,,,,,,,,,,,
21.506,,,,,,,,,,,,,,,,,,,,
21.507,,,,,,,,,,,,,,,,,,,,
21.508,,,,,,,,,,,,,,,,,,,,
21.511,,,,,,,,,,,,,,,,,,,,
21.851,-3.127,7.546,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.146,6.646,-0.035,-7.546,0.012,-0.801
21.855,,,,,,,,,,,,,,,,,,,,
21.859,,,,,,,,,,,,,,,,,,,,
21.862,,,,,,,,,,,,,,,,,,,,
21.866,,,,,,,,,,,,,,,,,,,,
21.868,,,,,,,,,,,,,,,,,,,,
21.871,,,,,,,,,,,,,,,,,,,,
21.897,-3.127,7.546,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.146,6.646,-0.035,-7.546,0.012,-0.801
21.899,,,,,,,,,,,,,,,,,,,,
21.901,,,,,,,,,,,,,,,,,,,,
21.903,,,,,,,,,,,,,,,,,,,,
21.906,,,,,,,,,,,,,,,,,,,,
21.909,,,,,,,,,,,,,,,,,,,,
21.913,,,,,,,,,,,,,,,,,,,,
22.255,-3.108,7.845,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.445,6.945,-0.036,-7.845,0.026,-0.773
22.257,,,,,,,,,,,,,,,,,,,,
22.259,,,,,,,,,,,,,,,,,,,,
22.260,,,,,,,,,,,,,,,,,,,,
22.264,,,,,,,,,,,,,,,,,,,,
22.266,,,,,,,,,,,,,,,,,,,,
22.267,,,,,,,,,,,,,,,,,,,,
22.292,-3.108,7.845,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.445,6.945,-0.036,-7.845,0.026,-0.773
22.295,,,,,,,,,,,,,,,,,,,,
22.296,,,,,,,,,,,,,,,,,,,,
22.298,,,,,,,,,,,,,,,,,,,,
22.300,,,,,,,,,,,,,,,,,,,,
22.301,,,,,,,,,,,,,,,,,,,,
22.303,,,,,,,,,,,,,,,,,,,,
22.653,-3.101,8.156,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.756,7.256,-0.023,-8.156,0.032,-0.784
22.655,,,,,,,,,,,,,,,,,,,,
22.658,,,,,,,,,,,,,,,,,,,,
22.659,,,,,,,,,,,,,,,,,,,,
22.662,,,,,,,,,,,,,,,,,,,,
22.665,,,,,,,,,,,,,,,,,,,,
22.666,,,,,,,,,,,,,,,,,,,,
22.691,-3.101,8.156,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,11.756,7.256,-0.023,-8.156,0.032,-0.784
22.693,,,,,,,,,,,,,,,,,,,,
22.698,,,,,,,,,,,,,,,,,,,,
22.700,,,,,,,,,,,,,,,,,,,,
22.705,,,,,,,,,,,,,,,,,,,,
22.708,,,,,,,,,,,,,,,,,,,,
22.712,,,,,,,,,,,,,,,,,,,,
23.054,3.135,8.459,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,12.059,7.559,-0.018,-8.459,-0.005,-0.768
23.062,,,,,,,,,,,,,,,,,,,,
23.067,,,,,,,,,,,,,,,,,,,,
23.070,,,,,,,,,,,,,,,,,,,,
23.073,,,,,,,,,,,,,,,,,,,,
23.079,,,,,,,,,,,,,,,,,,,,
23.084,,,,,,,,,,,,,,,,,,,,
23.110,3.135,8.459,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,12.059,7.559,-0.018,-8.459,-0.005,-0.768
23.115,,,,,,,,,,,,,,,,,,,,
23.131,,,,,,,,,,,,,,,,,,,,
23.135,,,,,,,,,,,,,,,,,,,,
23.137,,,,,,,,,,,,,,,,,,,,
23.145,,,,,,,,,,,,,,,,,,,,
23.147,,,,,,,,,,,,,,,,,,,,
23.450,-3.108,8.773,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,12.192,9.144,3,4,3,12.373,7.873,-0.011,-8.773,0.026,-0.785
23.454,,,,,,,,,,,,,,,,,,,,
23.456,,,,,,,,,,,,,,,,,,,,
23.457,,,,,,,,,,,,,,,,,,,,
23.459,,,,,,,,,,,,,,,,,,,,
23.463,,,,,,,,,,,,,,,,,,,,
23.466,,,,,,,,,,,,,,,,,,,,
23.497,-3.108,8.773,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,12.373,7.873,-0.011,-8.773,0.026,-0.785
23.501,,,,,,,,,,,,,,,,,,,,
23.503,,,,,,,,,,,,,,,,,,,,
23.505,,,,,,,,,,,,,,,,,,,,
23.508,,,,,,,,,,,,,,,,,,,,
23.510,,,,,,,,,,,,,,,,,,,,
23.851,3.121,9.092,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,12.692,8.192,-0.002,-9.092,-0.016,-0.767
23.854,,,,,,,,,,,,,,,,,,,,
23.857,,,,,,,,,,,,,,,,,,,,
23.859,,,,,,,,,,,,,,,,,,,,
23.861,,,,,,,,,,,,,,,,,,,,
23.863,,,,,,,,,,,,,,,,,,,,
23.891,3.121,9.092,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,12.692,8.192,-0.002,-9.092,-0.016,-0.767
23.896,,,,,,,,,,,,,,,,,,,,
23.901,,,,,,,,,,,,,,,,,,,,
23.903,,,,,,,,,,,,,,,,,,,,
23.906,,,,,,,,,,,,,,,,,,,,
23.907,,,,,,,,,,,,,,,,,,,,
24.259,-3.103,9.410,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.010,8.510,0.007,-9.410,0.030,-0.782
24.261,,,,,,,,,,,,,,,,,,,,
24.264,,,,,,,,,,,,,,,,,,,,
24.267,,,,,,,,,,,,,,,,,,,,
24.268,,,,,,,,,,,,,,,,,,,,
24.269,,,,,,,,,,,,,,,,,,,,
24.294,-3.103,9.410,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.010,8.510,0.007,-9.410,0.030,-0.782
24.295,,,,,,,,,,,,,,,,,,,,
24.302,,,,,,,,,,,,,,,,,,,,
24.305,,,,,,,,,,,,,,,,,,,,
24.306,,,,,,,,,,,,,,,,,,,,
24.307,,,,,,,,,,,,,,,,,,,,
24.654,-3.113,9.716,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.316,8.816,0.010,-9.716,0.022,-0.776
24.656,,,,,,,,,,,,,,,,,,,,
24.657,,,,,,,,,,,,,,,,,,,,
24.659,,,,,,,,,,,,,,,,,,,,
24.661,,,,,,,,,,,,,,,,,,,,
24.667,,,,,,,,,,,,,,,,,,,,
24.710,-3.113,9.716,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.316,8.816,0.010,-9.716,0.022,-0.776
24.714,,,,,,,,,,,,,,,,,,,,
24.719,,,,,,,,,,,,,,,,,,,,
24.722,,,,,,,,,,,,,,,,,,,,
24.725,,,,,,,,,,,,,,,,,,,,
24.728,,,,,,,,,,,,,,,,,,,,
25.055,3.118,10.023,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.623,9.123,0.013,-10.023,-0.019,-0.814
25.057,,,,,,,,,,,,,,,,,,,,
25.059,,,,,,,,,,,,,,,,,,,,
25.063,,,,,,,,,,,,,,,,,,,,
25.065,,,,,,,,,,,,,,,,,,,,
25.068,,,,,,,,,,,,,,,,,,,,
25.092,3.118,10.023,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.623,9.123,0.013,-10.023,-0.019,-0.814
25.094,,,,,,,,,,,,,,,,,,,,
25.102,,,,,,,,,,,,,,,,,,,,
25.105,,,,,,,,,,,,,,,,,,,,
25.108,,,,,,,,,,,,,,,,,,,,
25.110,,,,,,,,,,,,,,,,,,,,
25.455,-3.112,10.333,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",9.144,None,9.144,3,5,3,13.933,9.433,0.018,-10.333,0.023,-0.787
25.458,,,,,,,,,,,,,,,,,,,,
25.461,,,,,,,,,,,,,,,,,,,,
25.465,,,,,,,,,,,,,,,,,,,,
25.468,,,,,,,,,,,,,,,,,,,,
25.470,,,,,,,,,,,,,,,,,,,,
25.498,-3.112,10.333,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",12.192,None,12.192,4,5,4,13.933,9.433,0.018,-10.333,0.023,-0.787
25.514,,,,,,,,,,,,,,,,,,,,
25.518,,,,,,,,,,,,,,,,,,,,
25.522,,,,,,,,,,,,,,,,,,,,
25.527,,,,,,,,,,,,,,,,,,,,
25.534,,,,,,,,,,,,,,,,,,,,
25.848,-3.090,10.650,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.250,9.750,0.021,-10.650,0.040,-0.779
25.852,,,,,,,,,,,,,,,,,,,,
25.856,,,,,,,,,,,,,,,,,,,,
25.859,,,,,,,,,,,,,,,,,,,,
25.887,-3.090,10.650,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.250,9.750,0.021,-10.650,0.040,-0.779
25.890,,,,,,,,,,,,,,,,,,,,
25.892,,,,,,,,,,,,,,,,,,,,
25.893,,,,,,,,,,,,,,,,,,,,
26.257,-3.079,10.967,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.567,10.067,0.034,-10.967,0.048,-0.770
26.260,,,,,,,,,,,,,,,,,,,,
26.266,,,,,,,,,,,,,,,,,,,,
26.268,,,,,,,,,,,,,,,,,,,,
26.292,-3.079,10.967,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.567,10.067,0.034,-10.967,0.048,-0.770
26.293,,,,,,,,,,,,,,,,,,,,
26.296,,,,,,,,,,,,,,,,,,,,
26.298,,,,,,,,,,,,,,,,,,,,
26.656,-3.123,11.274,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.874,10.374,0.029,-11.274,0.014,-0.745
26.659,,,,,,,,,,,,,,,,,,,,
26.664,,,,,,,,,,,,,,,,,,,,
26.666,,,,,,,,,,,,,,,,,,,,
26.692,-3.123,11.274,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,14.874,10.374,0.029,-11.274,0.014,-0.745
26.694,,,,,,,,,,,,,,,,,,,,
26.700,,,,,,,,,,,,,,,,,,,,
26.705,,,,,,,,,,,,,,,,,,,,
27.055,-3.090,11.585,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.185,10.685,0.037,-11.585,0.041,-0.793
27.058,,,,,,,,,,,,,,,,,,,,
27.064,,,,,,,,,,,,,,,,,,,,
27.071,,,,,,,,,,,,,,,,,,,,
27.099,-3.090,11.585,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.185,10.685,0.037,-11.585,0.041,-0.793
27.106,,,,,,,,,,,,,,,,,,,,
27.108,,,,,,,,,,,,,,,,,,,,
27.110,,,,,,,,,,,,,,,,,,,,
27.452,3.121,11.896,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.496,10.996,0.034,-11.896,-0.016,-0.778
27.456,,,,,,,,,,,,,,,,,,,,
27.459,,,,,,,,,,,,,,,,,,,,
27.463,,,,,,,,,,,,,,,,,,,,
27.494,3.121,11.896,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.496,10.996,0.034,-11.896,-0.016,-0.778
27.500,,,,,,,,,,,,,,,,,,,,
27.503,,,,,,,,,,,,,,,,,,,,
27.505,,,,,,,,,,,,,,,,,,,,
27.849,-3.074,12.213,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.813,11.313,0.032,-12.213,0.052,-0.773
27.873,-3.074,12.213,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,15.813,11.313,0.032,-12.213,0.052,-0.773
28.255,-3.118,12.518,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.118,11.618,0.033,-12.518,0.019,-0.800
28.282,-3.118,12.518,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.118,11.618,0.033,-12.518,0.019,-0.800
28.656,-3.140,12.832,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.432,11.932,0.038,-12.832,0.001,-0.805
28.682,-3.140,12.832,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.432,11.932,0.038,-12.832,0.001,-0.805
29.056,3.118,13.149,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.749,12.249,0.038,-13.149,-0.018,-0.769
29.081,3.118,13.149,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,16.749,12.249,0.038,-13.149,-0.018,-0.769
29.451,-3.088,13.469,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,17.069,12.569,0.042,-13.469,0.044,-0.815
29.484,-3.088,13.469,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,17.069,12.569,0.042,-13.469,0.044,-0.815
29.853,-3.135,13.781,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,17.381,12.881,0.047,-13.781,0.005,-0.768
29.879,-3.135,13.781,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,17.381,12.881,0.047,-13.781,0.005,-0.768
30.256,-3.137,14.091,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,17.691,13.191,0.051,-14.091,0.004,-0.813
30.283,-3.137,14.091,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,17.691,13.191,0.051,-14.091,0.004,-0.813
30.654,3.120,14.414,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",None,None,None,5,5,5,18.014,13.514,0.057,-14.414,-0.018,-0.836
